Symbol,unit,lot_size,pip_size,Digits,LotSize,PipSize,VolumeInUnitsMin,VolumeInUnitsMax,VolumeInUnitsStep,Spread,TickSize,TickValue,SwapLong,SwapShort
AstraZeneca_(AZN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
ASX_Ltd_(ASX.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Atlas_Arteria_(ALX.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Aurizon_Hldgs_Ltd_(AZJ.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Aurubis_AG_(NDA.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
AusNet_Services_Ltd_(AST.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Austal_Ltd_(ASB.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Auto_Trader_Group_(AUTO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Aveva_Group_(AVV.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Avis_(CAR.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Avita_Medical_(AVH.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Aviva_(AV.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
BA_Tobacco_(BATS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Babcock_Int._Grp_(BAB.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
BAE_Systems_(BA.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Balfour_Beatty_PLC_(BBY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Bank_ETF_(KBE.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Bank_of_Queensland_(BOQ.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Bapcor_Ltd_(BAP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Barclays_(BARC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Barratt_Dvlpmts_(BDEV.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
BASF_SE_(BAS.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Bayer_AG_(BAYN.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Beach_Energy_Ltd_(BPT.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Beazley_PLC_(BEZ.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Bechtle_AG_(BC8.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Bega_Cheese_Ltd_(BGA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Beiersdorf_(BEI.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Bellway_PLC_(BWY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Bendigo_&_Adel._Bnk_(BEN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Berkeley_Group_(BKG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Betashares_Crypto_(CRYP.AX),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
BHP_Group_Ltd_(BHP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
BHP_Group_PLC_(BHP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Big_Yellow_Group_PLC_(BYG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Bingo_Industries_(BIN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
BioNTech_(BNTX.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Biotech_ETF_(XBI.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Blackmores_Ltd_(BKL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
BlueScope_Steel_Ltd_(BSL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
BMW_(BMW.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Bodycote_PLC_(BOY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Boral_Ltd_(BLD.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
BP_(BP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Brambles_Ltd_(BXB.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Bravura_Solution_(BVS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Brenntag_AG_(BNR.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Breville_Group_Ltd_(BRG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Brickworks_Ltd_(BKW.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
British_Land_(BLND.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Britvic_PLC_(BVIC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
BT_Group_(BTA.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
EURUSD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.00012999999999996348,1E-05,1E-05,-0.9,0.39
GBPUSD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0001900000000001345,1E-05,1E-05,-0.29,-0.24
USDJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.020000000000010232,0.001,6.385410613829522E-06,8.91,-13.22
AUDUSD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.00017000000000000348,1E-05,1E-05,-0.21,-0.09
USDCHF,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.000180000000000069,1E-05,1.2664479933131549E-05,0.47,-1.07
USDCAD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.00028999999999990145,1E-05,7.3117053090292255E-06,0.37,-0.98
GBPAUD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0009999999999998899,1E-05,6.711500000000001E-06,-0.36,-0.61
GBPCHF,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0005300000000001415,1E-05,1.2664479933131549E-05,0.4,-1.44
AUDCAD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0007099999999999884,1E-05,7.3117053090292255E-06,0.12,-0.62
AUDNZD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0008899999999998354,1E-05,5.8266E-06,0.05,-0.73
AUDCHF,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.00036999999999998145,1E-05,1.2664479933131549E-05,0.29,-0.69
EURGBP,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.00031000000000003247,1E-05,1.34974E-05,-0.71,0.23
EURCHF,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.00036999999999998145,1E-05,1.2664479933131549E-05,0.15,-0.79
EURAUD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0007399999999999629,1E-05,6.711500000000001E-06,-1.3,0.34
AUDSGD,POINTS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0019899999999999363,1E-05,7.778408693149556E-06,-0.03,-1.08
NZDUSD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.00024000000000001798,1E-05,1E-05,-0.38,0.1
EURJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.07200000000000273,0.001,6.385410613829522E-06,3.88,-9.15
GBPJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.060000000000002274,0.001,6.385410613829522E-06,11.3,-17.76
AUDJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.05499999999999261,0.001,6.385410613829522E-06,4.94,-8.21
CHFJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.10699999999999932,0.001,6.385410613829522E-06,-3.52,-2.16
CADJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.05700000000000216,0.001,6.385410613829522E-06,2.67,-6.11
NZDJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.060000000000002274,0.001,6.385410613829522E-06,2.63,-5.51
CADCHF,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.000520000000000076,1E-05,1.2664479933131549E-05,0.1,-0.52
EURCAD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.000600000000000156,1E-05,7.3117053090292255E-06,-0.5,-0.31
EURNZD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.001040000000000152,1E-05,5.8266E-06,-0.84,-0.29
GBPCAD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0007600000000000939,1E-05,7.3117053090292255E-06,0.42,-1.31
GBPNZD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0015000000000000568,1E-05,5.8266E-06,0.31,-1.49
NZDCAD,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0004899999999999904,1E-05,7.3117053090292255E-06,-0.16,-0.28
NZDCHF,PIPS,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0005000000000000004,1E-05,1.2664479933131549E-05,0.13,-0.45
SGDJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.269999999999996,0.001,6.385410613829522E-06,1.4,-6.24
USDNOK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.008839999999999293,1E-05,9.983307909175858E-07,-2.66,-4
USDMXN,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.00829999999999842,1E-05,5.585250470557353E-07,-21.03,5.9
USDSGD,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.002850000000000019,1E-05,7.778408693149556E-06,0.25,-1.52
USDSEK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.01743999999999879,1E-05,1.0904994596575178E-06,19.46,-39.1
EURSEK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.011199999999998766,1E-05,1.0904994596575178E-06,0.53,-23.18
GBPSGD,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0038199999999999346,1E-05,7.778408693149556E-06,0.09,-2.22
EURNOK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.007229999999999848,1E-05,9.983307909175858E-07,-9.75,0.69
EURHUF,USD,100000,0.01,2,100000,0.01,1000,10000000,1000,1.3600000000000136,0.01,3.038405444822557E-05,-7.93,0.75
USDPLN,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.006889999999999841,1E-05,2.7896804142117485E-06,-1.49,-1.62
USDDKK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.005729999999999791,1E-05,1.5750214202913157E-06,7.29,-20.67
GBPNOK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.02613999999999983,1E-05,9.983307909175858E-07,-3.83,-5.03
CHFSGD,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0024399999999999977,1E-05,7.778408693149556E-06,-1.74,-0.67
EURCZK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.019960000000001088,1E-05,4.853273411584279E-07,-27.88,-10.42
USDBRL,USD,100000,0.0001,5,100000,0.0001,1000,5000000,1000,0.004210000000000491,1E-05,1.7902410380533635E-06,-44.99,4.16
EURPLN,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.006600000000000605,1E-05,2.7896804142117485E-06,-6.62,-3.05
USDIDR,USD,100000,1,1,100000,1,1000,5000000,1000,22.399999999997817,0.1,5.965946378073954E-06,-26.21,-24.93
EURSGD,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0024100000000000232,1E-05,7.778408693149556E-06,-0.76,-1.18
EURTRY,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.17694999999999794,1E-05,2.3265742473823135E-07,-1908.89,125.48
EURZAR,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.041969999999999175,1E-05,6.001176230541187E-07,-28.09,-4.13
GBPDKK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.008880000000001331,1E-05,1.5750214202913157E-06,9.84,-27.39
GBPSEK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.02829000000000015,1E-05,1.0904994596575178E-06,24.7,-51.87
GBPTRY,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.10934999999999917,1E-05,2.3265742473823135E-07,-2149.58,83.89
NOKJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.0600000000000005,0.001,6.385410613829522E-06,0.68,-1.24
NOKSEK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0036199999999999566,1E-05,1.0904994596575178E-06,0.9,-3.15
SEKJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.10800000000000054,0.001,6.385410613829522E-06,-0.04,-0.77
USDCZK,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.03579999999999828,1E-05,4.853273411584279E-07,-20.32,-29.02
USDHKD,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0017700000000004934,1E-05,1.2866618202404774E-06,-5.63,-1.58
USDTRY,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.19557999999999964,1E-05,2.3265742473823135E-07,-1915.44,219.87
USDZAR,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.01419999999999888,1E-05,6.001176230541187E-07,-14.35,-6.37
EURMXN,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.015219999999999345,1E-05,5.585250470557353E-07,-36.84,9.99
USDHUF,USD,100000,0.01,2,100000,0.01,1000,10000000,1000,0.8899999999999864,0.01,3.038405444822557E-05,-7.05,-3.05
USDCNH,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.0022700000000002163,1E-05,1.427500802969202E-06,-1.56,-10.66
USDTHB,USD,100000,0.0001,5,100000,0.0001,1000,10000000,1000,0.05775999999999826,1E-05,3.2197429486019555E-07,-171.41,-321.41
ZARJPY,PIPS,100000,0.01,3,100000,0.01,1000,10000000,1000,0.02999999999999936,0.001,6.385410613829522E-06,-4.65,-6.36
